time_s,LoPE,LaPE,VPE,LoPL_adjusted,LaPL_adjusted,VPL_adjusted
1395.89700007,0.01707324,0.00145756,0.03300000,0.80837718,0.18375445,0.86428064
1395.99700022,0.01857507,0.03690348,0.02810000,0.78617061,0.23492686,0.86712892
1396.09700012,0.01688893,0.03707916,0.03410000,0.78873414,0.23817557,0.87827323
1396.19800019,0.01801267,0.03080720,0.02110000,0.79890842,0.22537185,0.89541356
1396.29800010,0.01095484,0.02729618,0.01410000,0.73502781,0.22978158,0.83880314
1396.39800000,0.00923289,0.02723773,0.01610000,0.74290050,0.22527260,0.85933837
1396.49800014,0.01048176,0.02824735,0.01510000,0.76247426,0.22741600,0.83091249
1396.59800005,0.01248817,0.02380348,0.01010000,0.76609510,0.22304315,0.79952016
1396.69800019,0.01679846,0.02144252,0.01300000,0.82759657,0.22075989,0.79580423
1396.79800010,0.01413204,0.02233955,0.03510000,0.82211744,0.21755707,0.87311815
1396.89800000,0.01596672,0.01451461,0.03100000,0.81743851,0.19758910,0.84315807
1396.99800014,0.01708138,0.01325468,0.03100000,0.82066324,0.19820948,0.86926709
1397.09800005,0.01937953,0.01217555,0.03210000,0.83282500,0.19269350,0.87146504
1397.19800019,0.01391509,0.01223644,0.00900000,0.82721105,0.19043061,0.79171195
1397.29900002,0.00792055,0.01576911,0.01410000,0.78154248,0.19544068,0.78263680
1397.39900017,0.00418474,0.01580310,0.01310000,0.77767362,0.18866595,0.76476086
1397.49900007,0.00905423,0.01643140,0.01010000,0.78496537,0.18772613,0.75523730
1397.59900022,0.01047271,0.02189274,0.01610000,0.77028825,0.21246390,0.76316289
1397.69900012,0.01424130,0.02385781,0.02110000,0.82799688,0.21961765,0.80492589
1397.79900002,0.01403060,0.01512489,0.01000000,0.82351974,0.20401085,0.72880737
1397.89900017,0.01527372,0.01499211,0.01010000,0.77152493,0.19970080,0.74910167
1397.99900007,0.01455690,0.01032070,0.00410000,0.79110174,0.19956535,0.75633439
1398.09900022,0.01259682,0.01204035,0.00210000,0.75374002,0.20610500,0.74903091
1398.19900012,0.01243898,0.01250767,0.00210000,0.77127629,0.21261772,0.71018110
1398.29900002,0.01353939,0.01406573,0.00100000,0.79399799,0.21059594,0.69962005
1398.40000010,0.01746786,0.01350274,0.00410000,0.83005238,0.20821206,0.65455148
1398.50000000,0.00996537,0.01665957,0.01200000,0.78685006,0.21146882,0.65358442
1398.60000014,0.00746939,0.01730486,0.00810000,0.78558140,0.20789384,0.64200984
1398.70000005,0.00521542,0.02061285,0.01210000,0.75785195,0.22318742,0.63830742
1398.80000019,0.00935320,0.02157238,0.00510000,0.78335823,0.22169112,0.63269945
1398.90000010,0.00847670,0.02234067,0.00410000,0.77836498,0.22772735,0.63726544
1399.00000000,0.01458922,0.01777315,0.01300000,0.82304023,0.22676053,0.64327062
1399.10000014,0.01461979,0.01783653,0.02000000,0.83689297,0.22863743,0.67349994
1399.20000005,0.00476625,0.01704649,0.02800000,0.81085599,0.22023469,0.66298040
1399.30000019,0.01007535,0.01527440,0.02800000,0.80928056,0.20674649,0.62490736
1399.40100002,0.00800731,0.01366759,0.03000000,0.80784052,0.20163144,0.62932472
1399.50100017,0.00736993,0.01327344,0.03210000,0.77761175,0.21875268,0.62702872
1399.60100007,0.00833041,0.01729550,0.02200000,0.78652555,0.23016287,0.65515172
1399.70100021,0.00925197,0.01828937,0.02210000,0.78109485,0.22863005,0.69626285
1399.80100012,0.00955430,0.01589010,0.01310000,0.78762175,0.21965125,0.64823612
1399.90100002,0.01072769,0.01107099,0.01010000,0.82861060,0.20450104,0.61133482
1400.00100017,0.00458265,0.00493653,0.00500000,0.79871171,0.20497862,0.63479440
1400.10100007,0.00475942,0.00615369,0.00600000,0.79179966,0.20248743,0.61806488
1400.20100021,0.00963007,0.01158239,0.01400000,0.83645136,0.21027738,0.63600898
1400.30100012,0.01625231,0.01585914,0.00990000,0.82413197,0.23153944,0.59934386
1400.40100002,0.01148795,0.01061306,0.00700000,0.80450959,0.21659893,0.57804015
1400.50200009,0.01300922,0.01173585,0.00190000,0.80551683,0.22763651,0.56654729
1400.60200000,0.00195484,0.00792203,0.01510000,0.72966101,0.22897893,0.61944004
1400.70200014,0.00120415,0.00864870,0.01310000,0.73547356,0.23073273,0.58349132
1400.80200005,0.00319024,0.01537603,0.01700000,0.74736664,0.25120692,0.60172373
1400.90200019,0.00131670,0.00942159,0.01710000,0.74889021,0.23052695,0.58168534
1401.00200009,0.00345497,0.00430153,0.00600000,0.76046970,0.22687438,0.50530986
1401.10200000,0.00429076,0.00405456,0.00700000,0.75214692,0.22342451,0.47465276
1401.20200014,0.00246403,0.00319665,0.00110000,0.77178134,0.22556183,0.47264815
1401.30200005,0.00595251,0.00327835,0.00600000,0.75559146,0.21660566,0.52063345
1401.40200019,0.00543831,0.00473759,0.00500000,0.76383845,0.21437639,0.50412633
1401.50200009,0.00620023,0.00440536,0.00490000,0.72503707,0.20716687,0.52284854
1401.60200000,0.00231651,0.00144354,0.00700000,0.72924424,0.19938243,0.54321684
1401.70300007,0.00200813,0.00008599,0.00500000,0.72893061,0.20505535,0.53883893
1401.80300021,0.01139448,0.00040713,0.00000000,0.79930106,0.20996185,0.52087771
1401.90300012,0.01152937,0.00233315,0.00500000,0.77228419,0.21814139,0.52780663
1402.00300002,0.01099466,0.00400092,0.00500000,0.76830347,0.21921739,0.52899355
1402.10300016,0.00522989,0.00412532,0.00400000,0.71213791,0.21919494,0.53960415
1402.20300007,0.00475165,0.00648936,0.00700000,0.70100379,0.22020506,0.57644221
1402.30300021,0.00591374,0.00831130,0.00700000,0.69602977,0.22402296,0.55357443
1402.40300012,0.00152132,0.00065237,0.01000000,0.67408103,0.21909662,0.58208312
1402.50300002,0.00219084,0.00036087,0.01000000,0.66492902,0.21632720,0.56973445
1402.60300016,0.00087807,0.00092141,0.01400000,0.68062327,0.20921012,0.57660978
1402.70400000,0.00265352,0.00215844,0.01500000,0.68323092,0.21490285,0.57010424
1402.80400014,0.00384060,0.00297822,0.01700000,0.69281725,0.21837417,0.56190722
1402.90400004,0.00587745,0.00130600,0.01400000,0.66151969,0.22440530,0.58569968
1403.00400019,0.00560088,0.00000944,0.01500000,0.68715710,0.22777449,0.58830258
1403.10400009,0.00930706,0.00653442,0.01490000,0.69327435,0.22960260,0.58387561
1403.20400000,0.00441266,0.00755171,0.02800000,0.69207703,0.22828493,0.64562506
1403.30400014,0.01099580,0.01159967,0.01690000,0.70614562,0.22813914,0.61599758
1403.40400004,0.01103390,0.01106630,0.02000000,0.71859094,0.23140145,0.60775519
1403.50400019,0.01098214,0.00762579,0.01900000,0.70253503,0.22061252,0.61598902
1403.60400009,0.01061348,0.00898410,0.01900000,0.69782117,0.21948932,0.64602192
1403.70400000,0.00963667,0.00775465,0.02290000,0.70798753,0.21902657,0.64681180
1403.80500007,0.00739843,0.01274336,0.02100000,0.69860865,0.22190258,0.66072910
1403.90500021,0.00807658,0.01530813,0.02500000,0.69123053,0.23159294,0.68107313
1404.00500011,0.00611055,0.01390939,0.03490000,0.68425038,0.22489383,0.73231369
1404.10500002,0.00855167,0.01354433,0.02290000,0.69341814,0.22689982,0.69765464
1404.20500016,0.00789644,0.01322748,0.02400000,0.69922721,0.22884232,0.71463126
1404.30500007,0.00799933,0.00780069,0.01500000,0.67499416,0.21743677,0.71260776
1404.40500021,0.00475329,0.00173384,0.03000000,0.68461418,0.21304432,0.70127122
1404.50500011,0.00236720,0.00107535,0.02900000,0.70231853,0.21711477,0.72262668
1404.60500002,0.00209615,0.00272876,0.02600000,0.75043475,0.22934153,0.71358138
1404.70500016,0.00053758,0.00098031,0.03000000,0.73203595,0.23415036,0.72306252
1404.80500007,0.01292993,0.00047634,0.03500000,0.73069986,0.23253479,0.71783175
1404.90600014,0.01590109,0.00202124,0.03100000,0.77226079,0.22903202,0.72021388
1405.00600004,0.01962654,0.00682488,0.03790000,0.77311157,0.23147717,0.72718440
1405.10600019,0.02212291,0.00846859,0.03100000,0.78432718,0.23229577,0.70719156
1405.20600009,0.02189010,0.00532386,0.04500000,0.78791212,0.22409140,0.76027755
1405.30599999,0.02507365,0.01052625,0.05300000,0.78220726,0.22209454,0.75880732
1405.40600014,0.03188303,0.00833260,0.06000000,0.77967714,0.22250627,0.77534482
1405.50600004,0.03169280,0.00998330,0.05890000,0.79697956,0.22229206,0.79532521
1405.60600019,0.03318023,0.01464966,0.04790000,0.79487590,0.22860742,0.79014962
1405.70600009,0.03299836,0.01473357,0.04900000,0.79936590,0.22626698,0.78058687
1405.80599999,0.02424191,0.01722004,0.02890000,0.77056015,0.22727901,0.71601657
1405.90600014,0.01849764,0.02155081,0.02990000,0.75292967,0.23394939,0.71306755
1406.00700021,0.02335747,0.05217163,0.04010000,0.79964091,0.27890641,0.69773288
1406.10700011,0.01650157,0.06059668,0.04220000,0.75886946,0.28217428,0.69737292
1406.20700002,0.02100643,0.00774466,0.04790000,0.76274912,0.21643422,0.74025759
1406.30700016,0.02255322,0.06700121,0.03920000,0.77276716,0.29273680,0.68344364
1406.40700006,0.01993200,0.01129626,0.04490000,0.71546943,0.22905951,0.66500905
1406.50700021,0.01601608,0.06812140,0.04930000,0.67555786,0.29408442,0.73176452
1406.60700011,0.01760133,0.06662014,0.06320000,0.69008875,0.29487777,0.74151365
1406.70700002,0.01438505,0.00742768,0.06600000,0.67236909,0.22187290,0.76381772
1406.80700016,0.01879291,0.07189872,0.06130000,0.67056663,0.29369443,0.75174299
1406.90700006,0.00907369,0.00414706,0.05700000,0.68467508,0.21256654,0.74259978
1407.00700021,0.00931522,0.07582372,0.05720000,0.69680179,0.30591083,0.73530763
1407.10800004,0.01300357,0.05030385,0.05410000,0.69937006,0.26863894,0.70131811
1407.20800018,0.01429643,0.05028779,0.06410000,0.71495018,0.26295032,0.73704653
1407.30800009,0.01479762,0.06013394,0.06420000,0.71048295,0.26919562,0.75344803
1407.40799999,0.01189407,0.05874684,0.08520000,0.70154778,0.27444664,0.78668891
1407.50800014,0.00680469,0.05231574,0.09120000,0.68905519,0.26950519,0.79334584
1407.60800004,0.01386251,0.05203884,0.08120000,0.70926197,0.26385910,0.78782233
1407.70800018,0.01354123,0.05130648,0.07810000,0.68736905,0.26782294,0.79613475
1407.80800009,0.00083366,0.03901993,0.05010000,0.67636005,0.24362626,0.70562553
1407.90799999,0.01448466,0.03310068,0.04810000,0.70955917,0.23647849,0.74010117
1408.00800014,0.00562277,0.02421311,0.02110000,0.72868320,0.21453877,0.72117240
1408.10800004,0.01017106,0.02855888,0.02810000,0.73088116,0.21735998,0.73134670
1408.20900011,0.00812165,0.02818242,0.02710000,0.72466453,0.21053320,0.73093954
1408.30900002,0.00387549,0.03123060,0.02510000,0.72619135,0.22831475,0.72826046
1408.40900016,0.00089634,0.03029846,0.01610000,0.74185311,0.23173343,0.72969468
1408.50900006,0.00613523,0.02549684,0.02210000,0.74296663,0.21028842,0.75005373
1408.60900021,0.00297964,0.01936444,0.02810000,0.71134159,0.19935371,0.74482538
1408.70900011,0.00541622,0.01843135,0.03110000,0.74325489,0.19783985,0.75992959
1408.80900002,0.00399212,0.02201688,0.03610000,0.74100916,0.21142112,0.77432084
1408.90900016,0.01757310,0.02527620,0.01900000,0.77829846,0.21639988,0.76545757
1409.00900006,0.01143725,0.02974894,0.01800000,0.77190098,0.22532530,0.76685511
1409.10900021,0.00158391,0.03927125,0.02510000,0.74527190,0.22554923,0.79362278
1409.20900011,0.00306919,0.04429932,0.02910000,0.77702050,0.23377579,0.79452094
1409.31000018,0.03107731,0.03129937,0.01690000,0.80877592,0.22831845,0.78254927
1409.41000009,0.04915168,0.00965774,0.06300000,0.85978798,0.19548865,0.87288293
1409.50999999,0.04720729,0.00484997,0.06810000,0.83674329,0.19271457,0.89400807
1409.61000013,0.04401192,0.00095441,0.05700000,0.79392765,0.18039774,0.84639634
1409.71000004,0.04248745,0.00136989,0.05700000,0.78061181,0.19222856,0.83964574
1409.81000018,0.04725194,0.00403287,0.07900000,0.81931338,0.19947349,0.87388055
1409.91000009,0.05648472,0.00736254,0.08300000,0.87573927,0.19861608,0.86700615
1410.00999999,0.06062064,0.00674594,0.09110000,0.86551909,0.19468845,0.87750049
1410.11000013,0.06092543,0.00482311,0.09510000,0.84594489,0.18908782,0.87151587
1410.21000004,0.06079322,0.00159836,0.09410000,0.83620219,0.18675323,0.86810054
1410.31000018,0.06661512,0.00337732,0.08910000,0.83619122,0.19153692,0.88388418
1410.41100001,0.07355590,0.00036095,0.07910000,0.84594002,0.18992296,0.86734861
1410.51100016,0.07849045,0.00744648,0.06800000,0.85485084,0.19050969,0.85972003
1410.61100006,0.08082144,0.00857821,0.06200000,0.85427670,0.19304312,0.85769940
1410.71100020,0.08581710,0.00876103,0.05200000,0.84190606,0.19358756,0.77937775
1410.81100011,0.08476637,0.00479930,0.05300000,0.83309839,0.18134412,0.80960619
1410.91100001,0.07871812,0.00223325,0.06210000,0.81410079,0.18691693,0.82516806
1411.01100016,0.07462623,0.00198140,0.06010000,0.80805891,0.18320221,0.79602047
1411.11100006,0.07128825,0.00246686,0.05800000,0.78861723,0.19171772,0.78709887
1411.21100020,0.07226884,0.00127075,0.05900000,0.80400235,0.18827272,0.77697418
1411.31100011,0.07141012,0.00369515,0.05410000,0.77866087,0.18658444,0.76664160
1411.41100001,0.06947944,0.00410581,0.04000000,0.78610472,0.19049542,0.70131314
1411.51200008,0.07315716,0.00297153,0.03710000,0.78056596,0.18447695,0.67528109
1411.61199999,0.07081908,0.00310937,0.05000000,0.77406056,0.18731884,0.62796049
1411.71200013,0.07160847,0.00303432,0.04310000,0.79626279,0.19350414,0.62308734
1411.81200004,0.08306827,0.00040318,0.03910000,0.80056952,0.19402619,0.60619844
1411.91200018,0.08892697,0.00139058,0.03900000,0.79847161,0.18785117,0.60445124
1412.01200008,0.09140422,0.00107198,0.03100000,0.78952147,0.18829688,0.57859290
1412.11199999,0.07969243,0.00136232,0.03610000,0.79194899,0.19287077,0.54808558
1412.21200013,0.07499118,0.00015304,0.03610000,0.78405960,0.19749430,0.52825802
1412.31200004,0.06636806,0.00193141,0.04000000,0.73011948,0.19974232,0.52072872
1412.41200018,0.07024206,0.00605831,0.02710000,0.72671038,0.20356763,0.48452618
1412.51200008,0.06199970,0.00353379,0.02110000,0.73491731,0.19868579,0.48109639
1412.61199999,0.05768013,0.00162857,0.00900000,0.74780870,0.20325405,0.46688437
1412.71300006,0.05695272,0.00232979,0.00600000,0.77798763,0.20908012,0.46324383
1412.81300020,0.05913422,0.00520707,0.01110000,0.79140808,0.20493388,0.48564288
1412.91300011,0.05652100,0.01043249,0.02410000,0.77450720,0.21093458,0.52164303
1413.01300001,0.05830732,0.01300408,0.03310000,0.74455093,0.22201271,0.56519559
1413.11300015,0.05998860,0.01267508,0.03210000,0.75093809,0.22897535,0.57959279
1413.21300006,0.06077447,0.00944374,0.01610000,0.76524613,0.22926758,0.55599102
1413.31300020,0.05468340,0.00682098,0.02400000,0.76494479,0.23005103,0.59117600
1413.41300011,0.04752730,0.01064547,0.04310000,0.74308662,0.23891524,0.59674024
1413.51300001,0.05433337,0.02084573,0.04710000,0.71749980,0.25888429,0.65620614
1413.61300015,0.05605253,0.02365934,0.04310000,0.72995152,0.25763846,0.59319089
1413.71399999,0.05614553,0.02605628,0.04710000,0.71726921,0.25406097,0.64014108
1413.81400013,0.04115284,0.02632231,0.05810000,0.71379620,0.25695373,0.69105770
1413.91400003,0.03823500,0.02354516,0.05420000,0.74704346,0.25478736,0.71226035
1414.01400018,0.04332103,0.02044378,0.04510000,0.78321167,0.23990634,0.70356015
1414.11400008,0.04601362,0.02306072,0.04820000,0.77014889,0.25410014,0.72390660
1414.21399999,0.04589826,0.02547939,0.04710000,0.75612627,0.24902580,0.76550763
1414.31400013,0.04841257,0.02307560,0.04510000,0.73839674,0.24955739,0.73912297
1414.41400003,0.04980672,0.01999753,0.03710000,0.78809931,0.24164473,0.67972508
1414.51400018,0.05945896,0.01851924,0.03810000,0.78742363,0.23710365,0.67786904
1414.61400008,0.06714324,0.01507733,0.03310000,0.79277648,0.24055840,0.65982718
1414.71399999,0.07536707,0.02066433,0.03310000,0.80723588,0.24218820,0.69242354
1414.81500006,0.07446863,0.02319229,0.03410000,0.81107237,0.24522272,0.67530729
1414.91500020,0.06821128,0.02605899,0.04320000,0.80361119,0.24784076,0.75136269
1415.01500010,0.06329076,0.01813891,0.04210000,0.81049453,0.23787055,0.75782866
1415.11500001,0.06346069,0.01732168,0.03910000,0.80470979,0.23467491,0.73277706
1415.21500015,0.07303182,0.02122272,0.03110000,0.81733052,0.23772187,0.77688595
1415.31500006,0.07343343,0.02371036,0.03110000,0.82277276,0.23851967,0.78829611
1415.41500020,0.07429774,0.02516597,0.03420000,0.81806057,0.23923604,0.82471523
1415.51500010,0.07965081,0.02885687,0.02810000,0.88103117,0.24237366,0.85083238
1415.61500001,0.07643307,0.02871002,0.02620000,0.85775785,0.23865830,0.87490007
1415.71500015,0.07711865,0.02816404,0.02420000,0.83916522,0.23689981,0.87644605
1415.81500006,0.06099343,0.02040150,0.04120000,0.77770672,0.23155081,0.93314950
1415.91600013,0.06097713,0.02535033,0.04010000,0.77272222,0.23722347,0.86303510
1416.01600003,0.06397016,0.02589958,0.03220000,0.77306476,0.24286168,0.83366729
1416.11600018,0.06292066,0.03071628,0.04610000,0.81646228,0.24447560,0.85959736
1416.21600008,0.06502526,0.02932261,0.04210000,0.80529409,0.24151685,0.84378199
1416.31599998,0.06246535,0.02911581,0.03710000,0.78395589,0.23897139,0.83825534
1416.41600013,0.06332338,0.03175215,0.03120000,0.79832602,0.23889445,0.79776322
1416.51600003,0.05992670,0.03529548,0.03120000,0.81350579,0.25319665,0.77925762
1416.61600018,0.06208794,0.03754847,0.02920000,0.83930700,0.25837165,0.77639717
1416.71600008,0.06215228,0.03865571,0.02720000,0.84622412,0.26216816,0.77968799
1416.81599998,0.07286898,0.04007446,0.01720000,0.86249537,0.27461016,0.77529353
1416.91600013,0.06663604,0.04053453,0.02520000,0.84985627,0.26338764,0.73781357
1417.01600003,0.05711947,0.04126241,0.03320000,0.80073929,0.26939580,0.71985932
1417.11700010,0.06326834,0.03776516,0.02620000,0.79826657,0.26431977,0.70008673
1417.21700001,0.06484766,0.03838269,0.02210000,0.81172558,0.27594390,0.70000111
1417.31700015,0.06075072,0.03453853,0.04500000,0.82445617,0.27782439,0.72225895
1417.41700006,0.05570950,0.04158067,0.04520000,0.81819294,0.28134188,0.76531707
1417.51700020,0.05650187,0.03704684,0.04700000,0.79066061,0.27229165,0.79461160
1417.61700010,0.06742628,0.03762708,0.03420000,0.80429313,0.27301844,0.75413750
1417.71700001,0.06771207,0.03689831,0.02820000,0.83091430,0.27249642,0.74819974
1417.81700015,0.07690950,0.03587101,0.02490000,0.85465593,0.26529564,0.74982841
1417.91700006,0.07369117,0.03252785,0.02110000,0.85236257,0.26572711,0.75846933
1418.01700020,0.08110577,0.04040129,0.01500000,0.89762394,0.26572305,0.74640503
1418.11700010,0.07225710,0.03996101,0.02820000,0.84498181,0.26660055,0.77285444
1418.21800017,0.07213908,0.03425497,0.01800000,0.85511364,0.26545310,0.77631042
1418.31800008,0.06194541,0.02488828,0.03400000,0.82905290,0.24124653,0.77424091
1418.41800022,0.06399951,0.02091011,0.04290000,0.81548602,0.23557454,0.77006473
1418.51800013,0.07112288,0.02125973,0.04100000,0.83131756,0.23810377,0.77671244
1418.61800003,0.07773348,0.02490856,0.03190000,0.82397225,0.23708677,0.75161226
1418.71800017,0.07836195,0.02531808,0.03000000,0.83061215,0.24514202,0.74245688
1418.81800008,0.07990342,0.03379192,0.00690000,0.87752625,0.26226248,0.71064977
1418.91800022,0.07296124,0.03165924,0.01400000,0.79739936,0.25269124,0.68340541
1419.01800013,0.06661218,0.02682307,0.02890000,0.79478346,0.23440741,0.70530453
1419.11800003,0.06812254,0.03081266,0.03190000,0.80080850,0.25030301,0.70476050
1419.21800017,0.06910684,0.03122971,0.03100000,0.76150319,0.25239537,0.70610676
1419.31900001,0.07017814,0.02889824,0.02500000,0.77268480,0.25549277,0.69896698
1419.41900015,0.06914975,0.02780668,0.02590000,0.77311104,0.25330402,0.66200441
1419.51900005,0.06809632,0.02540752,0.02990000,0.74940390,0.23765193,0.65606902
1419.61900020,0.06691359,0.02188815,0.03200000,0.73325189,0.23506054,0.70550672
1419.71900010,0.06275096,0.01657850,0.04600000,0.74858629,0.22576461,0.69018821
1419.81900001,0.05967331,0.01547825,0.05600000,0.72488778,0.22513441,0.70852717
1419.91900015,0.05908181,0.01411736,0.06090000,0.72683806,0.21883396,0.74502636
1420.01900005,0.06121728,0.01656789,0.05390000,0.70602377,0.22755065,0.71657035
1420.11900020,0.05445683,0.01092948,0.06300000,0.71436807,0.22088015,0.78699055
1420.21900010,0.05379147,0.00585987,0.06910000,0.71215273,0.22107301,0.80436365
1420.31900001,0.05813670,0.00384495,0.06610000,0.72309958,0.21205778,0.79831008
1420.42000008,0.06031850,0.00291522,0.05810000,0.71266441,0.21531858,0.75235103
1420.52000022,0.06192736,0.00120486,0.06710000,0.73424398,0.21729826,0.79376885
1420.62000012,0.06281419,0.00162110,0.06410000,0.72884253,0.21067235,0.79713303
1420.72000003,0.06482011,0.00331711,0.06410000,0.70989603,0.21299310,0.73593272
1420.82000017,0.06885161,0.00599630,0.06310000,0.70138574,0.20914716,0.73548447
1420.92000008,0.06217558,0.00672960,0.07500000,0.67224631,0.22068579,0.80760421
1421.02000022,0.05735971,0.00663280,0.07200000,0.66521389,0.20963084,0.82583584
1421.12000012,0.06002724,0.00950001,0.06210000,0.65231024,0.21457194,0.75583844
1421.22000003,0.06020410,0.01075344,0.06210000,0.65840791,0.21746371,0.74780336
1421.32000017,0.06538182,0.00990086,0.06510000,0.65465703,0.21064330,0.75270979
1421.42000008,0.06901914,0.00623283,0.06400000,0.71397613,0.21431114,0.75168095
1421.52100015,0.06480314,0.00839062,0.06410000,0.67175257,0.22402217,0.77720758
1421.62100005,0.06571485,0.00824615,0.05910000,0.69598868,0.22160585,0.75532085
1421.72100019,0.06575729,0.00879938,0.05710000,0.68317910,0.21901976,0.74831659
1421.82100010,0.05478561,0.01606571,0.08100000,0.65038755,0.21587244,0.81455633
1421.92100000,0.05147222,0.01992338,0.08510000,0.66361410,0.21720148,0.85435305
1422.02100015,0.05204306,0.01725602,0.07810000,0.68968493,0.22326578,0.86251223
1422.12100005,0.05085156,0.01827891,0.07810000,0.68924151,0.22259802,0.87694107
1422.22100019,0.05088839,0.01607551,0.07400000,0.67674442,0.22496381,0.84015545
1422.32100010,0.05169492,0.01851581,0.07700000,0.66981730,0.22067834,0.87007485
1422.42100000,0.05342863,0.01649336,0.07510000,0.67797009,0.21772113,0.88299183
1422.52100015,0.05682603,0.01480717,0.06910000,0.69824312,0.21720415,0.90808190
1422.62100005,0.05717673,0.01576457,0.06410000,0.71719006,0.21690155,0.92338459
1422.72200012,0.05703089,0.01555305,0.06210000,0.76167822,0.21590612,0.89355726
1422.82200003,0.05951679,0.01243710,0.05610000,0.73492268,0.21669398,0.91102500
1422.92200017,0.05213744,0.01352210,0.06310000,0.67450188,0.22139798,0.90762910
1423.02200007,0.04383709,0.01787176,0.07310000,0.69007563,0.22365748,0.89739684
1423.12200022,0.04650497,0.01770023,0.07010000,0.70491083,0.22693783,0.87352456
1423.22200012,0.04636112,0.01745756,0.06910000,0.68917940,0.22767476,0.86975067
1423.32200003,0.04213643,0.01667727,0.07900000,0.69130753,0.23038221,0.87590502
1423.42200017,0.04354384,0.01715909,0.07210000,0.67773624,0.23120744,0.85800190
1423.52200007,0.04496537,0.01718068,0.06810000,0.68427790,0.23029473,0.84408352
1423.62200022,0.04690256,0.01684637,0.06310000,0.66350148,0.23267517,0.83916445
1423.72200012,0.03763308,0.01968988,0.07710000,0.66361607,0.24823002,0.83469706
1423.82300019,0.02677744,0.02055186,0.08510000,0.68276352,0.24687302,0.83537448
1423.92300010,0.03007286,0.01884789,0.07710000,0.67071435,0.24910887,0.84340188
1424.02300000,0.02686133,0.02057836,0.08110000,0.67643287,0.24505125,0.85612018
1424.12300014,0.02569602,0.02474600,0.08610000,0.67976716,0.25235376,0.85936579
1424.22300005,0.02787060,0.02461970,0.07510000,0.71124815,0.25886551,0.84763046
1424.32300019,0.02672493,0.02451241,0.07310000,0.72184286,0.26323782,0.81999931
1424.42300010,0.02801699,0.02376780,0.06500000,0.72707164,0.26310402,0.79969702
1424.52300000,0.02623194,0.02553401,0.06310000,0.74222775,0.26795658,0.79177807
1424.62300014,0.02962627,0.02466220,0.06510000,0.74660784,0.26191156,0.79391001
1424.72300005,0.02881964,0.02492144,0.06410000,0.74546609,0.26538816,0.78481921
1424.82300019,0.03477678,0.02460439,0.05310000,0.74481454,0.27363807,0.79795751
1424.92400002,0.03568293,0.02472607,0.05010000,0.73638577,0.28330160,0.78847168
1425.02400017,0.02661800,0.03212572,0.06210000,0.71632220,0.29420889,0.77741862
1425.12400007,0.02543216,0.03274424,0.07420000,0.70513109,0.28756911,0.78500890
1425.22400022,0.02841603,0.02954030,0.06310000,0.68613907,0.28481017,0.76909950
1425.32400012,0.02849351,0.03159636,0.07410000,0.68329131,0.27771545,0.76893006
1425.42400002,0.02991599,0.03227450,0.06410000,0.70068789,0.28408986,0.76150398
1425.52400017,0.03051875,0.04042655,0.06510000,0.70234094,0.29348430,0.75497835
1425.62400007,0.03357063,0.04232627,0.06720000,0.71172716,0.29260293,0.76197358
1425.72400022,0.03285126,0.04451735,0.06620000,0.69597758,0.30127827,0.76267102
1425.82400012,0.02605603,0.05513523,0.09120000,0.66030084,0.32073432,0.76944405
1425.92400002,0.01983459,0.05479461,0.10020000,0.65981429,0.31443953,0.75867664
1426.02400017,0.02018418,0.05202393,0.10120000,0.66115441,0.30882600,0.74956584
1426.12500000,0.02134365,0.05319491,0.10420000,0.66269472,0.30969309,0.76877549
1426.22500014,0.02337781,0.05440890,0.09820000,0.64480379,0.31955861,0.77746542
1426.32500005,0.02492657,0.05626958,0.09920000,0.65197571,0.32211443,0.77984452
1426.42500019,0.02914411,0.05156114,0.09220000,0.67450059,0.29336707,0.78822859
1426.52500010,0.02795229,0.05082243,0.09220000,0.67364099,0.29605807,0.80589571
1426.62500000,0.03266260,0.04926342,0.09010000,0.70215735,0.28681809,0.80400001
1426.72500014,0.03059711,0.05101389,0.09020000,0.73282400,0.28322651,0.78233551
1426.82500005,0.02995248,0.05005765,0.08820000,0.72150294,0.28140455,0.77756804
1426.92500019,0.01907466,0.05832733,0.09630000,0.67386159,0.29922347,0.80719874
1427.02500010,0.01937898,0.06384814,0.10120000,0.68390174,0.30129184,0.84120293
1427.12600017,0.01191574,0.06711978,0.10430000,0.66475983,0.30727490,0.81652402
1427.22600007,0.00768620,0.06452288,0.11020000,0.64445011,0.31124429,0.79690802
1427.32600021,0.01307674,0.05955039,0.11520000,0.62888855,0.29805613,0.81660600
1427.42600012,0.01095982,0.06136516,0.11620000,0.59746137,0.29892378,0.81825833
1427.52600002,0.01116728,0.06207722,0.11520000,0.61298672,0.30221839,0.79724970
1427.62600017,0.01087004,0.06186835,0.11320000,0.60326728,0.29667424,0.79948865
1427.72600007,0.01101796,0.06325642,0.11520000,0.62053698,0.29653512,0.78321199
1427.82600021,0.01177566,0.06638022,0.12520000,0.63498003,0.28358391,0.77639156
1427.92600012,0.01201562,0.06737273,0.13630000,0.63007100,0.28132760,0.84319898
1428.02600002,0.01459593,0.06311330,0.13820000,0.64147004,0.27413221,0.82801484
1428.12600017,0.01380189,0.06644327,0.14330000,0.64820586,0.28380035,0.83055824
1428.22700000,0.01578304,0.06848719,0.13730000,0.63486292,0.28636014,0.83635713
