time_s,LoPE,LaPE,VPE,LoPL_adjusted,LaPL_adjusted,VPL_adjusted
201.37299991,0.04274800,0.01132512,0.09400000,0.84430499,0.22901705,0.82518786
201.47300005,0.04493668,0.02006352,0.09500000,0.84827223,0.23657355,0.83434282
201.57299995,0.04488738,0.03490234,0.08790000,0.86784738,0.26574103,0.83305512
201.67300010,0.04730982,0.02680934,0.08300000,0.86817427,0.26471514,0.83248654
201.77300000,0.03898914,0.01898676,0.06200000,0.86473518,0.23980925,0.82444405
201.87299991,0.03421168,0.02054996,0.05800000,0.85247141,0.24597149,0.82441364
201.97300005,0.03798563,0.02008412,0.05600000,0.83642021,0.25004012,0.81689743
202.07299995,0.03689261,0.01778075,0.05190000,0.83347801,0.25347501,0.82620630
202.17300010,0.03402243,0.01712408,0.06300000,0.83678886,0.25404554,0.82261077
202.27300000,0.03574468,0.01406015,0.07900000,0.82410691,0.25393112,0.86490040
202.37299991,0.03601817,0.01418419,0.07200000,0.81709296,0.25491017,0.85280571
202.47300005,0.03957405,0.01785119,0.09000000,0.78774506,0.25775838,0.89988749
202.57299995,0.04118751,0.01942805,0.09900000,0.79417605,0.26361691,0.94309526
202.67300010,0.03897580,0.01026582,0.10800000,0.79628074,0.25130097,0.95755428
202.77300000,0.03894810,0.00854256,0.12200000,0.75333089,0.24933403,0.96276156
202.87299991,0.03734191,0.01362614,0.12000000,0.73257039,0.24893730,0.95374316
202.97300005,0.03795101,0.00988183,0.10600000,0.68851495,0.24761286,0.94434550
203.07299995,0.03491245,0.01218568,0.10000000,0.67550560,0.24742082,0.92369971
203.17300010,0.03639805,0.01099236,0.09800000,0.67323967,0.24440932,0.91714349
203.27300000,0.03901441,0.00995620,0.09300000,0.73439050,0.24985225,0.89163204
203.37400007,0.03680403,0.00623242,0.09090000,0.65202532,0.25131746,0.87771561
203.47399998,0.03808381,0.00298381,0.09800000,0.68653732,0.23936104,0.91672901
203.57400012,0.04470630,0.00425987,0.10300000,0.71109424,0.23621707,0.91471836
203.67400002,0.04436860,0.01908814,0.09100000,0.71239879,0.25556357,0.87722500
203.77399993,0.04368520,0.03886455,0.06200000,0.70749955,0.29211299,0.80186612
203.87400007,0.03513630,0.04703287,0.05600000,0.66172575,0.29306392,0.81639307
203.97399998,0.02352957,0.04219075,0.07800000,0.62511017,0.27667602,0.89927994
204.07400012,0.02331255,0.04173937,0.04200000,0.62102667,0.28332943,0.84233273
204.17400002,0.02858659,0.03728722,0.03700000,0.65145177,0.27218090,0.85268881
204.27399993,0.02447472,0.03215631,0.04700000,0.64683071,0.27347470,0.88911339
204.37400007,0.03119103,0.02288426,0.04700000,0.65868574,0.26964048,0.87444322
204.47399998,0.02644061,0.02053349,0.04700000,0.65596206,0.26829687,0.87861012
204.57400012,0.02510280,0.01517265,0.04600000,0.65727540,0.25211876,0.86490533
204.67400002,0.02389436,0.01313277,0.04800000,0.62763163,0.24562430,0.88515863
204.77399993,0.03607349,0.01141197,0.04700000,0.70742013,0.24366843,0.87019958
204.87400007,0.03615218,0.01042065,0.04700000,0.69542418,0.24846505,0.85915530
204.97399998,0.03449728,0.00970093,0.04600000,0.69006400,0.25201416,0.85070523
205.07400012,0.03249915,0.00023515,0.04200000,0.67862266,0.24081959,0.85157677
205.17400002,0.04207852,0.00283869,0.05500000,0.66207307,0.24248212,0.88207348
205.27399993,0.04651171,0.00927528,0.05100000,0.65744193,0.24150728,0.87783058
205.37400007,0.04714250,0.01033993,0.05100000,0.67413149,0.23913472,0.86403969
205.47399998,0.04523384,0.04607765,0.02900000,0.65553982,0.28186966,0.82076422
205.57400012,0.04069482,0.03884883,0.02500000,0.65318815,0.28089919,0.78946124
205.67400002,0.02337256,0.03951106,0.02300000,0.60057713,0.28806466,0.79603363
205.77399993,0.01301347,0.03259907,0.02500000,0.58076798,0.29756869,0.80485954
205.87400007,0.01162752,0.02280111,0.02200000,0.58751087,0.28441993,0.78206435
205.97399998,0.00587020,0.01153953,0.01200000,0.59486819,0.26946291,0.77883379
206.07400012,0.00157509,0.00063960,0.00000000,0.59863767,0.25730882,0.77790098
206.17400002,0.00527503,0.00023240,0.01500000,0.59712881,0.26247812,0.78123672
206.27500010,0.00712423,0.00584939,0.03500000,0.58804503,0.26903377,0.79895649
206.37500000,0.00990381,0.00472066,0.03500000,0.57248629,0.26822767,0.80733226
206.47499990,0.01583354,0.00231276,0.03900000,0.59866356,0.26499630,0.80358182
206.57500005,0.00785752,0.00047892,0.04700000,0.55198505,0.26430315,0.79152099
206.67499995,0.00401578,0.00775909,0.06600000,0.57222884,0.26715053,0.85682275
206.77500010,0.00876972,0.00777059,0.07800000,0.58940645,0.26650332,0.84908449
206.87500000,0.01541148,0.01003725,0.06300000,0.58815700,0.26245279,0.84295582
206.97499990,0.01246113,0.00357216,0.05000000,0.57111178,0.25397570,0.81596166
207.07500005,0.01057922,0.00105831,0.06000000,0.57862071,0.25146826,0.80120684
207.17499995,0.01203861,0.00251433,0.05500000,0.56742988,0.25331170,0.80616124
207.27500010,0.01432489,0.00884294,0.04300000,0.56720129,0.25973407,0.79078719
207.37500000,0.00534408,0.01447621,0.02900000,0.55267948,0.25887105,0.70087194
207.47499990,0.00392192,0.01530583,0.02800000,0.54206720,0.27072354,0.71100237
207.57500005,0.00592051,0.00694244,0.03100000,0.54907834,0.25072670,0.71117289
207.67499995,0.00705949,0.01183443,0.02700000,0.54025985,0.25455091,0.73529457
207.77500010,0.00884405,0.01514869,0.02500000,0.54748354,0.26863450,0.74533669
207.87500000,0.00555805,0.01499960,0.03300000,0.54230344,0.27467984,0.77660048
207.97499990,0.00072774,0.01174055,0.04700000,0.56050179,0.25558311,0.80441096
208.07500005,0.00027429,0.00993654,0.05800000,0.57464324,0.24053297,0.83190686
208.17499995,0.00364957,0.01066258,0.05800000,0.57598230,0.23550497,0.82971418
208.27500010,0.00747728,0.01027717,0.05400000,0.59630551,0.23020689,0.81387435
208.37500000,0.00471817,0.00591514,0.05100000,0.59095680,0.23054846,0.81958752
208.47499990,0.00790316,0.00419048,0.04600000,0.61704769,0.22546414,0.80699014
208.57500005,0.00398305,0.00745287,0.03800000,0.64989228,0.23060972,0.81696916
208.67499995,0.00067819,0.00999500,0.03800000,0.66282715,0.23676929,0.81225708
208.77500010,0.00150782,0.01137306,0.04500000,0.63048769,0.23505506,0.80632477
208.87500000,0.00788909,0.01373544,0.03500000,0.62538942,0.23703788,0.77053550
208.97499990,0.00543642,0.01614482,0.02600000,0.62805113,0.24306456,0.75552081
209.07500005,0.00243651,0.01564971,0.01300000,0.59632398,0.23465520,0.75480856
209.17600012,0.00670719,0.01259419,0.01600000,0.60812065,0.22220863,0.75034211
209.27600002,0.01509573,0.01583316,0.02200000,0.67134590,0.23375977,0.75790709
209.37599993,0.01368450,0.01630290,0.02600000,0.61868219,0.24023471,0.78574360
209.47600007,0.00784992,0.01081613,0.02400000,0.62007406,0.22327410,0.77133251
209.57599998,0.00900717,0.01043891,0.02300000,0.62204964,0.21981742,0.78912766
209.67600012,0.00671108,0.00572813,0.01100000,0.65351470,0.21269438,0.81094067
209.77600002,0.01378396,0.01421557,0.00200000,0.68228205,0.23859802,0.80489806
209.87599993,0.01288882,0.01504587,0.00700000,0.66666678,0.24384509,0.81982248
209.97600007,0.01354999,0.01087785,0.00700000,0.67451658,0.23433263,0.83132362
210.07599998,0.00887600,0.01531394,0.01100000,0.68817841,0.25779230,0.84286592
210.17600012,0.00143076,0.01587555,0.01200000,0.70072083,0.25464099,0.84720659
210.27600002,0.00243765,0.01339246,0.01200000,0.69563806,0.24225312,0.86074625
210.37599993,0.00500324,0.01583501,0.01900000,0.67831866,0.24374540,0.85398727
210.47600007,0.00795890,0.01369584,0.02700000,0.66932960,0.24083831,0.88196181
210.57599998,0.01085347,0.01325979,0.02500000,0.69240125,0.23777827,0.85412728
210.67600012,0.01198366,0.01132969,0.03000000,0.70084939,0.23043272,0.88486885
210.77600002,0.00380111,0.01335371,0.04500000,0.72090875,0.23423906,0.90612870
210.87599993,0.00606197,0.01103188,0.02900000,0.74563586,0.22929611,0.81456565
210.97600007,0.02017410,0.01195014,0.01300000,0.81288275,0.22744029,0.78608836
211.07599998,0.02773904,0.01459404,0.01200000,0.78601237,0.23201588,0.78870954
211.17600012,0.03060845,0.01445000,0.01210000,0.77252585,0.23537005,0.78651874
211.27600002,0.02471679,0.01009804,0.01600000,0.79130195,0.22560884,0.78914174
211.37599993,0.02163735,0.00679670,0.01900000,0.77726067,0.22843026,0.79991671
211.47600007,0.02158647,0.00560663,0.02800000,0.78978908,0.22981452,0.81804209
211.57599998,0.01774901,0.00837453,0.02300000,0.72687376,0.23496333,0.82498278
211.67600012,0.01895521,0.00780705,0.02200000,0.72046549,0.23654008,0.83824273
211.77600002,0.02551450,0.01734186,0.00700000,0.75191007,0.25209791,0.82881122
211.87599993,0.02053619,0.01811863,0.00500000,0.72455986,0.25275460,0.81340351
211.97600007,0.03165261,0.01452042,0.01800000,0.82030840,0.24336334,0.81168003
212.07699990,0.03251701,0.01165264,0.01800000,0.83590081,0.24139213,0.84137833
212.17700005,0.03327415,0.01165636,0.01800000,0.86168351,0.24151906,0.81343736
212.27699995,0.01585260,0.01579351,0.01400000,0.80199816,0.23998712,0.79385651
212.37700009,0.01495003,0.01639716,0.01200000,0.81532539,0.25788626,0.80013062
212.47700000,0.02638532,0.01077519,0.02900000,0.87170028,0.23312653,0.84966526
212.57699990,0.01967526,0.01361779,0.04310000,0.83506615,0.22698645,0.86793503
212.67700005,0.01843406,0.01451329,0.04400000,0.82595379,0.22947463,0.86257635
212.77699995,0.02356075,0.01806491,0.05500000,0.86923316,0.24231317,0.85402209
212.87700009,0.02068793,0.02208007,0.04700000,0.83733552,0.24722722,0.82605755
212.97700000,0.01262715,0.02424469,0.04100000,0.83825764,0.24510952,0.81042724
213.07699990,0.01511077,0.02788843,0.04700000,0.82912396,0.24701729,0.78413051
213.17700005,0.01420226,0.02979019,0.05000000,0.82583747,0.24585467,0.77870102
213.27699995,0.03346018,0.02365642,0.05100000,0.86819464,0.24620401,0.78257567
213.37700009,0.02842486,0.02350760,0.04400000,0.87543260,0.23466781,0.74700725
213.47700000,0.02976674,0.01952412,0.04100000,0.89501600,0.22420604,0.74194543
213.57699990,0.03492148,0.01421058,0.03800000,0.89649119,0.22547121,0.72339726
213.67700005,0.03261560,0.01531249,0.02800000,0.89129332,0.22698904,0.69445097
213.77699995,0.03204440,0.01486394,0.02000000,0.86499543,0.22940749,0.65119152
213.87700009,0.02571270,0.01806203,0.01500000,0.85626649,0.22844865,0.66707024
213.97700000,0.02684260,0.01691760,0.01700000,0.86631080,0.22670794,0.67895152
214.07699990,0.02168123,0.01138833,0.02000000,0.81606016,0.20338547,0.70632514
214.17700005,0.01758281,0.00565374,0.01200000,0.82636710,0.19397206,0.72241197
214.27699995,0.01263296,0.00194381,0.00800000,0.81070607,0.19028343,0.70248364
214.37700009,0.01304263,0.00135269,0.00900000,0.81817373,0.19488120,0.69439318
214.47700000,0.01556418,0.00321967,0.02500000,0.82850264,0.19516526,0.68894718
214.57699990,0.01553344,0.00572820,0.02700000,0.84755912,0.19095662,0.67651651
214.67700005,0.01605956,0.00181948,0.03400000,0.84130902,0.18556740,0.75327954
214.77699995,0.01363789,0.00251556,0.03800000,0.83294819,0.18025264,0.76556436
214.87800002,0.02031883,0.00430293,0.01100000,0.88529754,0.18086441,0.71068723
214.97799993,0.01871849,0.00992160,0.00800000,0.84291023,0.17796669,0.71480454
215.07800007,0.02050034,0.01523109,0.01200000,0.86243760,0.19350178,0.70676593
215.17799997,0.02181928,0.01751625,0.03000000,0.87761894,0.19054950,0.74854941
215.27800012,0.02245863,0.01832184,0.03300000,0.88569101,0.18943240,0.77647450
215.37800002,0.01785010,0.01715208,0.03300000,0.88536196,0.19078746,0.79003312
215.47799993,0.01236852,0.01083604,0.03100000,0.81919917,0.16344661,0.78755513
215.57800007,0.00665430,0.00843328,0.03700000,0.80383582,0.16254892,0.78437425
215.67799997,0.00979974,0.00584937,0.04700000,0.79761645,0.15969224,0.79257415
215.77800012,0.01240104,0.00249481,0.04900000,0.81325780,0.15996407,0.79809996
215.87800002,0.01467461,0.00095174,0.04700000,0.79730605,0.16693142,0.79081681
215.97799993,0.01410087,0.00025607,0.05000000,0.77618074,0.16845829,0.80849321
216.07800007,0.01143021,0.00480733,0.04100000,0.75543207,0.16811797,0.80998647
216.17799997,0.02137997,0.00745768,0.03200000,0.80028880,0.16668324,0.83232309
216.27800012,0.01275794,0.00655249,0.01200000,0.75880811,0.16677380,0.77163973
216.37800002,0.00995713,0.00418278,0.01500000,0.77204557,0.16338466,0.77325597
216.47799993,0.00766985,0.00549758,0.01300000,0.76608531,0.17331743,0.77585070
216.57800007,0.00928867,0.00422501,0.01800000,0.74469890,0.18138531,0.77207824
216.67799997,0.00891351,0.00331048,0.01900000,0.77066393,0.16777708,0.78214655
216.77800012,0.00317774,0.00343831,0.01900000,0.78145867,0.16341604,0.77134626
216.87800002,0.00570036,0.00324745,0.01700000,0.79878308,0.16843583,0.78608087
216.97799993,0.00870158,0.00057666,0.00600000,0.80075062,0.16577920,0.77133899
217.07800007,0.00395672,0.00115946,0.00300000,0.76148426,0.17289280,0.75191838
217.17799997,0.00395051,0.00192185,0.00300000,0.74277562,0.16513063,0.72022736
217.27800012,0.00424437,0.00384127,0.01200000,0.76448723,0.16869216,0.70789664
217.37800002,0.00155216,0.00379616,0.01300000,0.80185410,0.17300482,0.71478814
217.47799993,0.00100543,0.00239773,0.01900000,0.79432765,0.17155460,0.73907043
217.57800007,0.00294214,0.00177590,0.01900000,0.77920821,0.17048614,0.74173223
217.67799997,0.00516433,0.00216557,0.00200000,0.76280362,0.17177075,0.71439759
217.77900004,0.00437842,0.00248785,0.00400000,0.77013347,0.17718074,0.68291393
217.87899995,0.00488719,0.00205070,0.01300000,0.75034126,0.16804831,0.66778270
217.97900009,0.00591389,0.00735975,0.01200000,0.73678216,0.18100308,0.66126099
218.07900000,0.00251364,0.01081349,0.00300000,0.74130377,0.19836714,0.67270238
218.17899990,0.00286782,0.01280725,0.00300000,0.74546141,0.20500667,0.66759433
218.27900004,0.00193324,0.01555836,0.00400000,0.71941420,0.21723774,0.69136029
218.37899995,0.00256949,0.01506810,0.00300000,0.71834204,0.21654422,0.68164199
218.47900009,0.00350626,0.01567821,0.00800000,0.72234098,0.21369629,0.68047957
218.57900000,0.00439057,0.01279582,0.00900000,0.71968493,0.20909159,0.70804396
218.67899990,0.00884683,0.00631297,0.02000000,0.74360708,0.18977029,0.77871973
218.77900004,0.01316823,0.01539538,0.02000000,0.76879984,0.22046175,0.78645606
218.87899995,0.01483218,0.01143051,0.01890000,0.75835207,0.21158866,0.80563447
218.97900009,0.00737361,0.01111754,0.01700000,0.71355213,0.21012178,0.76092500
219.07900000,0.00848976,0.00432019,0.01800000,0.70082609,0.19003282,0.79352411
219.17899990,0.00599981,0.00327602,0.01100000,0.72387303,0.19228228,0.74164764
219.27900004,0.00946709,0.02034562,0.00500000,0.77736450,0.22393797,0.70920327
219.37899995,0.01062535,0.00879443,0.00100000,0.77369327,0.20060394,0.69306100
219.47900009,0.00787297,0.01794175,0.00400000,0.74270472,0.22367566,0.69779797
219.57900000,0.00361744,0.00086839,0.01190000,0.72593732,0.19584143,0.70256948
219.67899990,0.00807845,0.00658700,0.00100000,0.74269755,0.19910331,0.71760898
219.77900004,0.01516218,0.00496067,0.01700000,0.78095067,0.20722841,0.75668941
219.87899995,0.01606356,0.01341946,0.02100000,0.76239434,0.23503068,0.73555673
219.97900009,0.02005075,0.00238480,0.02500000,0.77635001,0.20919971,0.71974526
220.07900000,0.01694205,0.01053124,0.02400000,0.75993690,0.21725161,0.69787319
220.17899990,0.01455501,0.01153481,0.01800000,0.78172463,0.21241541,0.70173754
220.27900004,0.00999642,0.00946159,0.01300000,0.78834592,0.21498491,0.66670244
220.37899995,0.00930951,0.01114375,0.01400000,0.78831779,0.21448078,0.68113181
220.48000002,0.00945239,0.00740421,0.01000000,0.74521797,0.20954875,0.69779013
220.57999992,0.01005291,0.01082538,0.00700000,0.72811516,0.20531695,0.69483467
220.68000007,0.01308964,0.01388061,0.00600000,0.73679333,0.21267216,0.71911057
220.77999997,0.01269022,0.01404308,0.00400000,0.72604982,0.22033695,0.73630210
220.88000011,0.01483835,0.01334141,0.00500000,0.71387595,0.21354144,0.73859541
220.98000002,0.01014809,0.00981103,0.02700000,0.72952222,0.21740017,0.78957326
221.07999992,0.00755790,0.00848576,0.02200000,0.70661845,0.21123106,0.76763332
221.18000007,0.00899110,0.00768766,0.02500000,0.69648289,0.21942056,0.76580502
221.27999997,0.01123102,0.00930990,0.01700000,0.76208107,0.21547928,0.74146082
221.38000011,0.00954582,0.01119675,0.01900000,0.71897216,0.20970248,0.71934352
221.48000002,0.00651923,0.01216962,0.00900000,0.68861316,0.21963022,0.65619218
221.57999992,0.00744372,0.01385356,0.01100000,0.67602373,0.22039463,0.67387174
221.68000007,0.01003652,0.02035063,0.00600000,0.70969835,0.24497472,0.65957019
221.77999997,0.00662230,0.02242309,0.02100000,0.67515588,0.25020167,0.70642294
221.88000011,0.00241419,0.01843561,0.02700000,0.69932891,0.22935449,0.68999507
221.98000002,0.00327288,0.01764620,0.02100000,0.68630838,0.22848371,0.67109991
222.07999992,0.00292562,0.02313635,0.02010000,0.66268085,0.24484256,0.67013581
222.18000007,0.00143674,0.02658789,0.02200000,0.63121404,0.24009232,0.67286524
222.27999997,0.00360006,0.02033641,0.02300000,0.62158315,0.23851085,0.71316590
222.38000011,0.00214833,0.01092129,0.01400000,0.64380246,0.21736580,0.66647278
222.48000002,0.00009641,0.00797062,0.00900000,0.62221092,0.21439125,0.68316143
222.57999992,0.00321208,0.01326094,0.01700000,0.61961501,0.22081900,0.69621910
222.68000007,0.00409295,0.01380753,0.02000000,0.64310837,0.21522576,0.75186569
222.77999997,0.00606777,0.02364703,0.01000000,0.63857030,0.24206424,0.65954478
222.88000011,0.00346695,0.01781236,0.01500000,0.64716718,0.22564475,0.68371316
222.98000002,0.00224521,0.01695786,0.01500000,0.63345377,0.22549710,0.69643898
223.07999992,0.00855569,0.01264121,0.02300000,0.61618464,0.21943421,0.77394606
223.18000007,0.01256439,0.01374904,0.02600000,0.65326748,0.22544933,0.80462563
223.27999997,0.01074603,0.02721990,0.00600000,0.64707345,0.25040893,0.75817360
223.38100004,0.00687329,0.02421689,0.00900000,0.59255220,0.24941334,0.74074896
223.48099995,0.00774141,0.02599463,0.00900000,0.58647019,0.24362147,0.74399489
223.58100009,0.00666413,0.01776765,0.01000000,0.61732178,0.22516535,0.73782965
223.68099999,0.01268337,0.02324763,0.02000000,0.65673527,0.25187153,0.78464579
223.78099990,0.01440923,0.02837030,0.01800000,0.67273424,0.24966645,0.72000269
223.88100004,0.01499692,0.03025529,0.02000000,0.70583327,0.24479073,0.77831237
223.98099995,0.00608333,0.02374517,0.00200000,0.64843807,0.24804175,0.71214738
224.08100009,0.00457754,0.02425585,0.00200000,0.64203642,0.24976021,0.75404907
224.18099999,0.00130413,0.02081128,0.00100000,0.60897254,0.24419034,0.76110698
224.28099990,0.00096781,0.02176013,0.00200000,0.62552126,0.24245130,0.74692796
224.38100004,0.00632727,0.02045203,0.01100000,0.61703192,0.24137283,0.78560360
224.48099995,0.00546299,0.02010984,0.01800000,0.58859605,0.24508643,0.83299492
224.58100009,0.00997796,0.01885047,0.02700000,0.63581260,0.23592828,0.86353413
224.68099999,0.00473645,0.02094149,0.03200000,0.58834789,0.24164869,0.85013630
224.78099990,0.00613235,0.02514308,0.02900000,0.60702602,0.24975286,0.82452198
224.88100004,0.00344155,0.01870737,0.01500000,0.57374731,0.23854493,0.78279320
224.98099995,0.00079677,0.01423394,0.00500000,0.56056159,0.21862601,0.78896907
225.08100009,0.00140111,0.01438356,0.00700000,0.56203527,0.21647747,0.78887705
225.18099999,0.00530513,0.01089337,0.01400000,0.60811411,0.21541959,0.79386397
225.28099990,0.00390991,0.00472045,0.01800000,0.62428462,0.21214152,0.85416970
225.38100004,0.00412323,0.00512337,0.01900000,0.63120124,0.21053063,0.83566600
225.48099995,0.00863863,0.01006946,0.01500000,0.61750878,0.21195426,0.79214557
225.58100009,0.00702609,0.01063222,0.01700000,0.58580975,0.20618379,0.83851923
225.68099999,0.00798352,0.00787613,0.02200000,0.59542727,0.19837087,0.82678476
225.78099990,0.01372636,0.00600725,0.02300000,0.66473735,0.19701936,0.81600044
225.88100004,0.01818187,0.00729860,0.02700000,0.69165751,0.20014805,0.84075124
225.98099995,0.01712290,0.00883211,0.03000000,0.67834094,0.20391551,0.83560354
226.08100009,0.00803689,0.01052181,0.02400000,0.64286396,0.19978261,0.84416762
226.18099999,0.00347697,0.00638676,0.01600000,0.65660908,0.20128847,0.78546685
226.28099990,0.00372550,0.00584984,0.01700000,0.67399593,0.19064405,0.82522378
226.38199997,0.02152953,0.00538325,0.00700000,0.72163661,0.19072855,0.75598118
226.48200011,0.02057933,0.00835113,0.01300000,0.71310565,0.19522432,0.76912615
226.58200002,0.01863360,0.00509892,0.01200000,0.69758529,0.20151561,0.77064448
226.68199992,0.00857943,0.00186638,0.00700000,0.65541392,0.19253468,0.77627728
226.78200006,0.00399990,0.00701005,0.00500000,0.66595053,0.19646095,0.78152364
226.88199997,0.01074774,0.00579450,0.00100000,0.65925538,0.20194778,0.77686649
226.98200011,0.02324243,0.00400491,0.00300000,0.70062292,0.20119416,0.73887043
227.08200002,0.00727314,0.00097030,0.00600000,0.64386176,0.19335097,0.74910579
227.18199992,0.00658288,0.00644327,0.00200000,0.64915541,0.19898883,0.73528832
227.28200006,0.00206962,0.00344916,0.00500000,0.66181407,0.19255981,0.74846712
227.38199997,0.01091575,0.00198150,0.00500000,0.63278246,0.18646981,0.75110031
227.48200011,0.00925780,0.00103111,0.01500000,0.63102878,0.17992717,0.74450381
227.58200002,0.00218224,0.00384419,0.01500000,0.64045054,0.18034004,0.77462725
227.68199992,0.00137486,0.00823892,0.01600000,0.65081723,0.20667939,0.75453315
227.78200006,0.01114302,0.00793493,0.02100000,0.65964634,0.20873337,0.81786856
227.88199997,0.01106134,0.01362706,0.01000000,0.66674324,0.20504628,0.77526709
227.98200011,0.01032529,0.00929507,0.01100000,0.69405987,0.20380785,0.77181184
228.08200002,0.00827895,0.00631418,0.01400000,0.67977758,0.20533468,0.75763990
228.18199992,0.01082518,0.00280632,0.01600000,0.70094615,0.19005302,0.76894672
228.28200006,0.01440400,0.00068170,0.01600000,0.71330164,0.18507115,0.78052587
228.38199997,0.01558271,0.00431732,0.01500000,0.72419931,0.18812895,0.77703648
228.48200011,0.01870139,0.00793650,0.01410000,0.71775952,0.19181827,0.76793454
228.58200002,0.01815649,0.00428393,0.01000000,0.71608388,0.17696928,0.74368912
228.68199992,0.02058551,0.00208005,0.01100000,0.75932536,0.18020505,0.76071930
228.78200006,0.01704027,0.00383136,0.00190000,0.73912099,0.18718268,0.76059900
228.88199997,0.01433875,0.00162796,0.01100000,0.69864353,0.19672911,0.77277372
228.98200011,0.01704476,0.00295233,0.02400000,0.74062945,0.19765162,0.82130657
229.08299994,0.00273005,0.00155139,0.02200000,0.68109310,0.19202955,0.83068659
229.18300009,0.00385971,0.00091247,0.02500000,0.68299830,0.19725986,0.81835236
229.28299999,0.00450588,0.00337891,0.01700000,0.69451109,0.19593022,0.81695850
229.38299990,0.00285520,0.00265666,0.01800000,0.67979232,0.19911155,0.80758574
229.48300004,0.00091528,0.00190060,0.01700000,0.69104708,0.19684619,0.82304160
229.58299994,0.01059845,0.00099639,0.01500000,0.72634287,0.19734734,0.79237225
229.68300009,0.00925935,0.00170716,0.02400000,0.73485405,0.20654920,0.81450097
229.78299999,0.01020109,0.00253728,0.03200000,0.72987827,0.20771555,0.80913875
229.88299990,0.01066933,0.00236969,0.02700000,0.70625589,0.20966028,0.79140287
229.98300004,0.00925968,0.00289107,0.03200000,0.72867094,0.20747380,0.79164654
230.08299994,0.01749018,0.00413564,0.03800000,0.76446715,0.20059611,0.79553390
230.18300009,0.02069428,0.00646737,0.03900000,0.80294350,0.21679850,0.79047051
230.28299999,0.01994087,0.00236258,0.02300000,0.77773274,0.20409351,0.77284254
230.38299990,0.02755777,0.00103399,0.01600000,0.77662783,0.21007249,0.70667073
230.48300004,0.02268462,0.00399724,0.00200000,0.79320797,0.21483355,0.68586910
230.58299994,0.01640969,0.00747342,0.00600000,0.79197480,0.24400168,0.68660963
230.68300009,0.01457978,0.00366605,0.00800000,0.81455508,0.23243427,0.66616575
230.78299999,0.00589440,0.00122721,0.01100000,0.75747086,0.22289661,0.68739614
230.88299990,0.01186483,0.00093051,0.00900000,0.76571241,0.21270080,0.69007058
230.98300004,0.00945220,0.00160809,0.00100000,0.76380976,0.21281071,0.67110439
231.08299994,0.00350365,0.00253859,0.00400000,0.73702988,0.21354693,0.66660210
231.18300009,0.00346600,0.00415173,0.00400000,0.73892669,0.21589360,0.68588268
231.28299999,0.02165747,0.00313750,0.00900000,0.80223999,0.21924929,0.67544073
231.38299990,0.01098133,0.00455086,0.00800000,0.77131558,0.21937833,0.65997204
231.48300004,0.01744044,0.00074231,0.00900000,0.83493146,0.21468395,0.64896486
231.58299994,0.03424703,0.00062518,0.01400000,0.85639948,0.22600699,0.68557610
231.68300009,0.02302099,0.00131685,0.01500000,0.86380288,0.22894151,0.70558275
231.78299999,0.00517120,0.00382998,0.01400000,0.79954244,0.22786195,0.70317348
231.88400006,0.00131104,0.00818115,0.01400000,0.80570072,0.24389351,0.70083358
231.98399997,0.00341656,0.00512709,0.01500000,0.76774475,0.21608955,0.71079002
232.08400011,0.00506863,0.00097930,0.00800000,0.75018419,0.20643812,0.71617418
232.18400002,0.00516333,0.00179722,0.00900000,0.76837469,0.20521483,0.68068296
232.28399992,0.00571939,0.00268859,0.01000000,0.76597740,0.20321360,0.68599464
232.38400006,0.00005309,0.00382716,0.00300000,0.76069076,0.20620347,0.64631741
232.48399997,0.00612388,0.00121579,0.00700000,0.79661332,0.20493212,0.66169646
232.58400011,0.00220148,0.00045112,0.00300000,0.81551295,0.20785182,0.66102988
232.68400002,0.00784871,0.00237651,0.01300000,0.79524424,0.21466032,0.65456475
232.78399992,0.00024782,0.00065466,0.00700000,0.77170908,0.19629796,0.66919485
232.88400006,0.00368773,0.00352145,0.01800000,0.77234486,0.20291242,0.70769002
232.98399997,0.01134434,0.00649660,0.01800000,0.80072249,0.20001539,0.69428365
233.08400011,0.00993557,0.00531925,0.00800000,0.78310017,0.19757578,0.64535138
233.18400002,0.01261612,0.00504712,0.01000000,0.84571508,0.20929288,0.66513892
233.28399992,0.01309965,0.01053087,0.01300000,0.82037846,0.20883903,0.72093681
233.38400006,0.01128717,0.01474889,0.00500000,0.83814279,0.21955517,0.66728441
233.48399997,0.01247755,0.00829704,0.00100000,0.86690121,0.20046303,0.66653288
233.58400011,0.01490296,0.00737779,0.00100000,0.88355564,0.20433897,0.66046872
233.68400002,0.00603564,0.01471533,0.00600000,0.81738150,0.19908518,0.66198053
233.78399992,0.00053580,0.02300202,0.00700000,0.80961602,0.21987287,0.64959114
233.88400006,0.00460454,0.01289062,0.02200000,0.83153867,0.19663173,0.69004871
233.98399997,0.00238397,0.00315701,0.02900000,0.84433025,0.19511107,0.70715349
234.08400011,0.00844563,0.01368617,0.00900000,0.83081685,0.21576011,0.66628554
234.18400002,0.00045261,0.02148058,0.02000000,0.82455021,0.23251679,0.73026056
234.28399992,0.00556676,0.02322394,0.01000000,0.85135567,0.22509338,0.72141080
234.38400006,0.00433089,0.02082795,0.00800000,0.83030099,0.21614439,0.67341203
234.48399997,0.01420360,0.01640664,0.00400000,0.86799304,0.19663411,0.68305756
